id,pose rmsd,pocket rmsd,qs score,lddt-pli
6HD6A,4.47597369995716,7.73935504469064,0.6251316618423536,0.636754859601133
6HHFA,5.087823652412678,6.207229632572349,0.6702474172388266,0.681870614997606
6HHGA,6.087554796635639,6.019725032786891,0.6626503980119643,0.6742735957707437
6HHHA,5.372318353861647,5.759225327366655,0.6480710837583172,0.6596942815170966
6HHIA,5.211437590928601,7.053402559104352,0.6799670838867642,0.6915902816455436
6HHJA,5.945747222983246,9.357467551848028,0.6800950142735727,0.6917182120323521
6I2BA,4.789941506700038,6.955815228459536,0.6290395394982239,0.6406627372570033
6IN0A,4.867369299794654,6.479895976783833,0.6609983843206455,0.6726215820794249
6J5TA,4.940088122096294,6.225892945647911,0.6527541627552623,0.6643773605140417
6J5TD,4.881295608585127,6.4655299338176295,0.647108306495709,0.6587315042544885
6J5TI,5.382734058400626,5.236008312195652,0.6499746561202222,0.6615978538790016
6J5TJ,4.346938119255248,5.224703022904392,0.6981817737462402,0.7098049715050196
6J5TM,5.5071247579372296,6.109579667196226,0.7063601793376703,0.7179833770964497
6J5UC,5.413242176147707,7.0106389967684475,0.6637202067203445,0.6753434044791239
6J5VC,5.167428741016835,5.4705616196088265,0.6668207390193196,0.678443936778099
6J6IA,5.704457666925282,5.531493682828428,0.6613880463836378,0.6730112441424172
6JX0A,5.361529000767596,6.091044280686113,0.6919410746571864,0.7035642724159658
6M11a,5.912466924190569,7.457765149287194,0.6350284130157724,0.6466516107745518
6M11b,5.692607791228512,6.085006244887855,0.6586103105095233,0.6702335082683027
6M12a,5.563041645768791,5.497056069880599,0.6701124389859693,0.6817356367447487
6M12b,4.922727943718825,4.097100994298549,0.6514240022629163,0.6630472000216957
6M13a,4.2109774078437985,6.573575564673579,0.6809168007802594,0.6925399985390388
6M13b,5.313857053585808,5.150288445830354,0.6656248759196848,0.6772480736784642
6NBSA,4.258820934765821,8.227663503991817,0.6559715632376342,0.6675947609964136
6NPEA,,,,
6NPEB,,,,
6NPUA,5.633701089015903,6.054465475425942,0.6696575050948892,0.6812807028536686
6NPUB,,,,
6NPVA,5.95503971447349,10.399233008562422,0.6555610194212296,0.667184217180009
6NPVB,4.82704404589929,5.4727749096991465,0.6420458431803903,0.6536690409391697
6P7GB,,,,
6Q3FA,5.412310180638973,7.206704774504727,0.6760997509154321,0.6877229486742115
6Q49A,4.752856479859501,7.540322845447173,0.688075727915641,0.6996989256744204
6Q4DA,4.596019700964178,6.318114072233585,0.6564351724170492,0.6680583701758286
6Q4KA,6.2762029657032015,8.473328204744071,0.672298981176673,0.6839221789354524
6Q7TA,6.115722031399129,5.764972174892945,0.6919409031269187,0.7035641008856981
6QA1A,,,,
6QA4A,5.114433933331607,7.464716398823035,0.6757549977938155,0.6873781955525949
6QAGA,5.067338770584911,6.564066876587678,0.6507601155586467,0.6623833133174261
6QAHA,5.502648601543954,6.955391379979864,0.687699172525995,0.6993223702847744
6QALA,,,,
6QAQA,6.405756507737945,8.513517458535336,0.6773238556471831,0.6889470534059625
6QASB,5.371309466147905,6.274419457306573,0.6252307000110032,0.6368538977697826
6QDZA,4.316510373788289,7.267415012961404,0.6770581061922594,0.6886813039510388
6QE1A,,,,
6R49A,5.632088918856883,5.680518121302962,0.6565294657037182,0.6681526634624976
6R4AA,4.232228552911901,4.321601205204108,0.6513885530965206,0.6630117508553
6R4BA,6.154930826539725,4.486633751568531,0.6650189088405298,0.6766421065993092
6R4CA,5.916641110589574,9.07649260885158,0.6444714956667973,0.6560946934255767
6R4DA,4.608324053609009,5.456293703018398,0.6557431064543561,0.6673663042131355
6S9WA,4.75135315530295,5.440347670197026,0.6574914377971508,0.6691146355559302
6S9XA,5.690773652128088,6.222439916705729,0.6608134701781186,0.672436667936898
6SNXA,4.92128323924262,7.569595519859445,0.6488087727282922,0.6604319704870716
6SO1A,5.368329336361328,5.44730124129746,0.6871170097024447,0.6987402074612241
6SO2A,,,,
6SO4A,6.3752198349833185,7.442504064973568,0.6716279737000576,0.683251171458837
6SODA,4.382118060384761,7.102254938106041,0.6819619142706889,0.6935851120294683
6SOIA,6.0212432054791885,5.761398807770076,0.6510776252591024,0.6627008230178818
6SOTA,,,,
6SOUA,6.7231808758093825,8.76479465542829,0.6939893427476419,0.7056125405064213
6SOVA,4.19405515629263,3.341727740976722,0.6608244280216701,0.6724476257804495
6SP9A,3.7588558835984185,5.061291721204272,0.6793477029691868,0.6909709007279662
6SPLA,4.003343867986253,5.2087910624717,0.6821941700324851,0.6938173677912645
6SRHB,,,,
6SZMA,5.216674208598566,5.685798043180993,0.6616588727338347,0.6732820704926141
6T8XA,5.992315543879497,6.515528167540909,0.6747233061792325,0.6863465039380119
6T8XB,,,,
6T8XC,5.372655758777161,6.990516400985969,0.6544549644977237,0.6660781622565031
6T8XD,6.11929078563803,6.228824411550378,0.6549305768943997,0.6665537746531791
6T8XE,5.874894635919241,7.622071414365514,0.6357241753698806,0.64734737312866
6T8XF,5.527985868208954,6.64194086089027,0.6429967595885011,0.6546199573472805
6TIAA,5.340361508144306,5.135200450402035,0.688321979846175,0.6999451776049544
6TIAB,5.496772563833525,4.663176739787579,0.6900703852860939,0.7016935830448733
6TLLA,5.7157763331693685,6.759154566749277,0.6833682504795413,0.6949914482383207
6TLOA,4.735005984836109,5.666550975507394,0.6879730356852302,0.6995962334440096
6TLSA,5.968950239420061,5.248702091077292,0.6514426526801359,0.6630658504389153
6TLVA,6.574522636553335,3.812538865685759,0.658882889781417,0.6705060875401964
6TPAA,5.747562220206617,7.615614747056486,0.688999124824336,0.7006223225831154
6UNPA,5.423410870009886,13.130815430544715,0.6596979501695027,0.6713211479282821
6VPLA,5.997639514851929,7.170383919619129,0.680653443875263,0.6922766416340425
6VPLB,6.614190667134021,5.4230150035903355,0.652163960046092,0.6637871578048714
6VPMA,,,,
6VPMB,5.513567742082237,6.116004660283211,0.6922178663530024,0.7038410641117818
6X3NA,5.002365574450461,6.071884034175384,0.6816058085695123,0.6932290063282917
6X3OA,4.923883967889408,4.412974745069236,0.6641990399173943,0.6758222376761737
6X3OB,4.819227621309882,5.260132699347019,0.6707163599707088,0.6823395577294882
6X3PA,,,,
6Y7WA,4.305077462881667,6.753444022448303,0.6580035939617539,0.6696267917205333
6Y7XA,4.764126587322599,5.730847103327074,0.6559600184773973,0.6675832162361767
6Y7YA,5.7000721804808885,5.6301304187579495,0.684321198364348,0.6959443961231274
6Y7ZA,5.271942615486117,7.143813463372482,0.6974381254372382,0.7090613231960176
6Y80A,5.722754907349073,5.92174341642479,0.6629492292828877,0.6745724270416671
6Y81A,,,,
6Y82A,,,,
6Y85A,4.883515405033491,5.47184499733197,0.6937033445171721,0.7053265422759515
6YATA,4.69291720975862,5.330799276330545,0.6502044065094432,0.6618276042682226
6YCUA,3.8907790568779954,6.6061090321985505,0.7048692412408304,0.7164924389996098
6YCWA,5.704677059326161,9.2909143731675,0.6785460350348554,0.6901692327936348
6YG2A,5.55228619704794,5.060194774360414,0.6646190741488538,0.6762422719076332
6YOTA,5.569005686636838,9.533440468693446,0.6366719997200774,0.6482951974788568
6YPNB,5.515148786439743,6.9060833097124865,0.6677496705255642,0.6793728682843436
6YTGA,5.196315382040366,5.496353925949724,0.6666465925383664,0.6782697902971458
6YZ4A,6.331942281557612,5.237834821139328,0.6397856426268832,0.6514088403856626
6Z08A,4.641409956164147,4.551733511450621,0.6506588194786402,0.6622820172374196
6Z36A,4.958960145241026,4.777686084934172,0.6612030749647312,0.6728262727235106
6ZN0A,5.521132317700849,9.631822737468791,0.6573049633595401,0.6689281611183195
7AT5A,5.116948952149085,7.343974511458152,0.6584454843105653,0.6700686820693447
7AT5B,5.073979989044195,6.248805231895073,0.6692872892191775,0.6809104869779569
7AT9A,,,,
7AXVA,5.497117745949001,4.081005115585802,0.6509959823437316,0.662619180102511
7C2WA,,,,
7C2WB,5.758418800929394,5.435952574660018,0.6490929967731037,0.6607161945318831
7C2WC,6.194613900700248,5.010117187179557,0.6591014191458601,0.6707246169046395
7C2WD,4.401950890150949,5.415571752119112,0.6748239467940118,0.6864471445527912
7DSYa,5.144545967087989,4.45006988179313,0.6821975653074213,0.6938207630662007
7DSYb,5.031452057140069,6.947843707380072,0.6930810235101562,0.7047042212689356
7DTSa,6.268325969775506,4.015275529322362,0.6866306963568993,0.6982538941156787
7DTSb,5.745777928421513,4.4360780267201605,0.6528254699702026,0.664448667728982
7ELWa,5.467911119847922,6.919974970330308,0.6377344853040394,0.6493576830628188
7ELWb,,,,
7JY4A,,,,
7LQDA,6.176967813511719,5.975368192449531,0.6695341070522647,0.6811573048110441
7MYJA,5.345070015250849,8.570762453782852,0.6738684877541145,0.6854916855128939
7N9GA,5.3257951182187915,4.961603147280643,0.7037359801403884,0.7153591778991678
7N9GB,4.8072368921271815,4.933711445721723,0.6712198541684734,0.6828430519272528
7N9GC,4.9183276446607325,5.605135828584441,0.6417451902162604,0.6533683879750398
7NH4A,,,,
7NH5A,5.630193099121697,12.598587471262007,0.6601713929951971,0.6717945907539765
7QGBA,5.09843214225551,6.111671210556462,0.6709626693211935,0.6825858670799729
7QGDA,5.540972946701982,7.863979066138453,0.6734457809032264,0.6850689786620058
7RJ8A,5.479484435709288,3.866207137541292,0.69750111136545,0.7091243091242294
7RJ8B,6.261213761955246,5.821087707897973,0.6487495798222007,0.6603727775809801
7T4TA,5.201301241774634,7.638199802134617,0.6765587097335585,0.6881819074923379
7T4TB,5.371321566304076,6.7157488167382375,0.6537075001582845,0.6653306979170639
7T4UA,5.568889737393158,7.693042806634388,0.7141828516600661,0.7258060494188455
7T4UB,6.21654922358464,7.507645910263624,0.6521709082316341,0.6637941059904136
7T4VA,5.451919361755188,6.293841000098895,0.6639409192509901,0.6755641170097695
7T4VB,4.7371429688326545,5.809570679471749,0.6799638392931092,0.6915870370518886
7T4WA,,,,
7T4WB,,,,
7T6FA,4.892178269444712,6.527926165553687,0.6753913736119503,0.6870145713707297
7T6FB,6.135935912109658,8.881059867493015,0.7093959269743586,0.721019124733138
7UG1A,6.121643445340917,5.3879144988692405,0.7143094415653436,0.725932639324123
7UP6A,5.081838331952286,5.236706183013966,0.635574986798984,0.6471981845577635
7W5OB,,,,
7X4HA,,,,
7X4UA,4.3958404086785245,4.770335643198656,0.6881151732359041,0.6997383709946835
7XC1A,4.961267248213601,6.702886160187908,0.6749313979456011,0.6865545957043805
7ZH8A,5.25673958675241,9.734181685062225,0.6918247451343573,0.7034479428931367
7ZH8B,5.573094620961617,4.487271998595967,0.671160078049147,0.6827832758079264
7ZH8C,5.220827181557202,4.2931104661939115,0.6962206507214965,0.7078438484802759
7ZH8D,4.420067614482666,4.461714115013974,0.6504159765257994,0.6620391742845788
7ZTLA,6.230095126450284,7.590300357328967,0.6816121938785874,0.6932353916373668
7ZY0A,5.089497182742645,3.7813295341737887,0.6632373905693688,0.6748605883281482
7ZY2A,5.840223091649157,8.424452669084573,0.658659927043516,0.6702831248022953
7ZY5A,5.045061699321458,4.530923729125253,0.6986561748242506,0.71027937258303
7ZY5B,4.898969943567251,6.520724871332006,0.6933360928606277,0.7049592906194071
7ZY8B,4.957515741080486,9.127517478591791,0.6715552823441095,0.683178480102889
7ZYDA,6.230935500814826,8.861863432049809,0.6875764267271028,0.6991996244858822
7ZYKA,4.030875121820261,9.155145432289878,0.7122372508800408,0.7238604486388202
7ZYOA,5.8303444057059854,6.904142779415805,0.6329084834301415,0.6445316811889209
7ZYRA,5.959407410802437,7.011660892607452,0.6536169058816698,0.6652401036404492
8AE7A,5.5420837787293875,5.202361970084625,0.6954597983661439,0.7070829961249233
8AECA,5.739945746369018,5.9883633138332755,0.6728878879008302,0.6845110856596096
8AEKA,5.652454895174924,7.864379789239767,0.6914095642835769,0.7030327620423563
8AEMA,4.7657846209516075,7.7761459362186685,0.6662575201847311,0.6778807179435105
8AOAA,4.828080604452267,4.623567712064997,0.6821410787968778,0.6937642765556572
8AODA,4.487576288692272,6.085201180004724,0.6812092763331691,0.6928324740919485
8AOGA,6.771832352223018,7.6297320164239615,0.6452722991987054,0.6568954969574848
8AOHA,4.042922865052678,5.747711696025722,0.6635944162633799,0.6752176140221593
8AOIA,6.445093959647996,4.340364161951327,0.6765752193552925,0.6881984171140719
8BZPA,4.887826787407982,5.649187739941806,0.6804344149199884,0.6920576126787678
8BZPB,3.938158699861781,5.347101100768528,0.6662864712304771,0.6779096689892565
8C14A,5.857637114019309,7.68384471211755,0.7107586882556827,0.7223818860144621
8C15A,5.7731604624671915,5.7884675562605965,0.665959513805782,0.6775827115645614
8C1DA,5.567158552426728,6.111374025162795,0.6587545416679457,0.6703777394267251
8C1EA,6.4223680348717425,7.762532745647862,0.6759012627710148,0.6875244605297942
8C1FA,5.850865316152407,5.892899047155236,0.6828976938837468,0.6945208916425262
8C1GA,3.9481628103480384,8.8027930708061,0.6621137296454368,0.6737369274042162
8C1HA,4.6250427496768785,6.745486835969066,0.6505655290666441,0.6621887268254235
8C1IA,4.926587850892255,9.304194881915127,0.6503402719487894,0.6619634697075688
8C1KA,,,,
8C1MA,,,,
8CGCA,5.049720986880073,6.549830998018862,0.6658910209492078,0.6775142187079872
8DQTA,,,,
8E4TA,6.244271345526282,5.477223489982355,0.6448225566479995,0.6564457544067789
8EWYA,5.382290372387243,4.5766219940462705,0.6416136435285485,0.653236841287328
8EWYB,5.325390642537255,3.231563025827081,0.6299759730003631,0.6415991707591425
8FLLA,4.433429969153126,4.820246779648253,0.6392798039915081,0.6509030017502875
8FLNA,4.997492781709181,7.296569196670543,0.6993629813275439,0.7109861790863233
8HOAA,4.647632518737653,5.247233107182911,0.6929260022827842,0.7045492000415636
8HV1A,5.813167035874881,6.327944850030065,0.6672230211172465,0.6788462188760259
8HV3A,5.277750529057163,10.37966058895995,0.6729027730537654,0.6845259708125448
8HV4A,5.049027551345313,10.036987161602443,0.6846214998945908,0.6962446976533702
8HV5A,5.358832164088617,6.245155819857393,0.6786478079776804,0.6902710057364598
8HV6A,5.861994492185469,5.486557768903003,0.6484544120423351,0.6600776098011145
8HV7A,5.342690725761378,7.706119572652368,0.6744341538347516,0.686057351593531
8HV8A,4.629381285257094,7.23774375708154,0.6952305002982725,0.7068536980570519
8HV9A,,,,
8OF5A,5.564464780862401,6.373297118947839,0.6971484277156382,0.7087716254744176
8Q77A,5.2980428725640065,4.1759141207669686,0.6393844418014919,0.6510076395602713
8QBUA,4.688835090578968,6.44326317906745,0.6561657998768973,0.6677889976356767
8SSNA,5.276681753305088,4.142370324846739,0.665533518162062,0.6771567159208414
8SSNB,5.575120127747373,9.999507847033026,0.7032876401567874,0.7149108379155668
8SSPA,5.599644476517567,5.661554821460774,0.6684785101295669,0.6801017078883463
8SWEA,4.713803324480318,9.799908255500476,0.689837975082204,0.7014611728409834
8UDTA,5.297536318496857,6.221016122527958,0.6700143835477976,0.681637581306577
8VQ4,5.234760025293764,6.35606540912837,0.6557631491400403,0.681650682026849
8YHWD,5.129504703401456,5.043694859335221,0.6771303755816231,0.6887535733404025
